STAT_VAR,STAT_PRES,SEX,AGE,CCYY,H,OBS_VALUE,SD_VALUE
POP,Prop_1dp_%_n,M,83,2007,2,0.1,
POP,Prop_1dp_%_n,M,83,2008,2,0.1,
POP,Prop_1dp_%_n,M,83,2009,2,0.1,
POP,Prop_1dp_%_n,M,83,2010,2,0.1,
POP,Prop_1dp_%_n,M,83,2011,2,0.2,
POP,Prop_1dp_%_n,M,83,2012,2,0.2,
POP,Prop_1dp_%_n,M,83,2013,2,0.2,
POP,Prop_1dp_%_n,M,83,2014,2,0.2,
POP,Prop_1dp_%_n,M,83,2015,2,0.2,
POP,Prop_1dp_%_n,M,83,2016,2,0.2,
POP,Prop_1dp_%_n,M,83,2017,2,0.2,
POP,Prop_1dp_%_n,M,83,2018,2,0.2,
POP,Prop_1dp_%_n,M,83,2019,2,0.2,
POP,Prop_1dp_%_n,M,83,2020,2,0.2,
POP,Prop_1dp_%_n,M,83,2021,2,0.2,
POP,Prop_1dp_%_n,M,83,2022,2,0.2,
POP,Prop_1dp_%_n,M,84,2000,2,0.1,
POP,Prop_1dp_%_n,M,84,2001,2,0.1,
POP,Prop_1dp_%_n,M,84,2002,2,0.1,
POP,Prop_1dp_%_n,M,84,2003,2,0.1,
POP,Prop_1dp_%_n,M,84,2004,2,0.1,
POP,Prop_1dp_%_n,M,84,2005,2,0.1,
POP,Prop_1dp_%_n,M,84,2006,2,0.1,
POP,Prop_1dp_%_n,M,84,2007,2,0.1,
POP,Prop_1dp_%_n,M,84,2008,2,0.1,
POP,Prop_1dp_%_n,M,84,2009,2,0.1,
POP,Prop_1dp_%_n,M,84,2010,2,0.1,
POP,Prop_1dp_%_n,M,84,2011,2,0.1,
POP,Prop_1dp_%_n,M,84,2012,2,0.1,
POP,Prop_1dp_%_n,M,84,2013,2,0.1,
POP,Prop_1dp_%_n,M,84,2014,2,0.2,
POP,Prop_1dp_%_n,M,84,2015,2,0.2,
POP,Prop_1dp_%_n,M,84,2016,2,0.2,
POP,Prop_1dp_%_n,M,84,2017,2,0.2,
POP,Prop_1dp_%_n,M,84,2018,2,0.2,
POP,Prop_1dp_%_n,M,84,2019,2,0.2,
POP,Prop_1dp_%_n,M,84,2020,2,0.2,
POP,Prop_1dp_%_n,M,84,2021,2,0.2,
POP,Prop_1dp_%_n,M,84,2022,2,0.2,
POP,Prop_1dp_%_n,M,85+,2000,2,0.3,
POP,Prop_1dp_%_n,M,85+,2001,2,0.3,
POP,Prop_1dp_%_n,M,85+,2002,2,0.3,
POP,Prop_1dp_%_n,M,85+,2003,2,0.3,
POP,Prop_1dp_%_n,M,85+,2004,2,0.4,
POP,Prop_1dp_%_n,M,85+,2005,2,0.4,
POP,Prop_1dp_%_n,M,85+,2006,2,0.4,
POP,Prop_1dp_%_n,M,85+,2007,2,0.5,
POP,Prop_1dp_%_n,M,85+,2008,2,0.5,
POP,Prop_1dp_%_n,M,85+,2009,2,0.5,
POP,Prop_1dp_%_n,M,85+,2010,2,0.6,
POP,Prop_1dp_%_n,M,85+,2011,2,0.6,
POP,Prop_1dp_%_n,M,85+,2012,2,0.6,
POP,Prop_1dp_%_n,M,85+,2013,2,0.7,
POP,Prop_1dp_%_n,M,85+,2014,2,0.7,
POP,Prop_1dp_%_n,M,85+,2015,2,0.8,
POP,Prop_1dp_%_n,M,85+,2016,2,0.8,
POP,Prop_1dp_%_n,M,85+,2017,2,0.9,
POP,Prop_1dp_%_n,M,85+,2018,2,1.0,
POP,Prop_1dp_%_n,M,85+,2019,2,1.0,
POP,Prop_1dp_%_n,M,85+,2020,2,1.1,
POP,Prop_1dp_%_n,M,85+,2021,2,1.2,
POP,Prop_1dp_%_n,M,85+,2022,2,1.2,
POP,Prop_1dp_%_n,M,,2000,2,49.0,
POP,Prop_1dp_%_n,M,,2001,2,48.8,
POP,Prop_1dp_%_n,M,,2002,2,48.6,
POP,Prop_1dp_%_n,M,,2003,2,48.3,
POP,Prop_1dp_%_n,M,,2004,2,48.1,
POP,Prop_1dp_%_n,M,,2005,2,47.8,
POP,Prop_1dp_%_n,M,,2006,2,47.6,
POP,Prop_1dp_%_n,M,,2007,2,47.4,
POP,Prop_1dp_%_n,M,,2008,2,47.2,
POP,Prop_1dp_%_n,M,,2009,2,47.0,
POP,Prop_1dp_%_n,M,,2010,2,46.8,
POP,Prop_1dp_%_n,M,,2011,2,46.6,
POP,Prop_1dp_%_n,M,,2012,2,46.5,
POP,Prop_1dp_%_n,M,,2013,2,46.3,
POP,Prop_1dp_%_n,M,,2014,2,46.2,
POP,Prop_1dp_%_n,M,,2015,2,46.1,
POP,Prop_1dp_%_n,M,,2016,2,46.0,
POP,Prop_1dp_%_n,M,,2017,2,45.8,
POP,Prop_1dp_%_n,M,,2018,2,45.7,
POP,Prop_1dp_%_n,M,,2019,2,45.6,
POP,Prop_1dp_%_n,M,,2020,2,45.6,
POP,Prop_1dp_%_n,M,,2021,2,45.6,
POP,Prop_1dp_%_n,M,,2022,2,45.6,
POP,Prop_1dp_%_n,F,zero,2000,2,0.4,
POP,Prop_1dp_%_n,F,zero,2001,2,0.3,
POP,Prop_1dp_%_n,F,zero,2002,2,0.3,
POP,Prop_1dp_%_n,F,zero,2003,2,0.3,
POP,Prop_1dp_%_n,F,zero,2004,2,0.3,
POP,Prop_1dp_%_n,F,zero,2005,2,0.3,
POP,Prop_1dp_%_n,F,zero,2006,2,0.3,
POP,Prop_1dp_%_n,F,zero,2007,2,0.3,
POP,Prop_1dp_%_n,F,zero,2008,2,0.3,
POP,Prop_1dp_%_n,F,zero,2009,2,0.3,
POP,Prop_1dp_%_n,F,zero,2010,2,0.3,
POP,Prop_1dp_%_n,F,zero,2011,2,0.3,
POP,Prop_1dp_%_n,F,zero,2012,2,0.4,
POP,Prop_1dp_%_n,F,zero,2013,2,0.3,
POP,Prop_1dp_%_n,F,zero,2014,2,0.4,
POP,Prop_1dp_%_n,F,zero,2015,2,0.3,
POP,Prop_1dp_%_n,F,zero,2016,2,0.4,
POP,Prop_1dp_%_n,F,zero,2017,2,0.3,
POP,Prop_1dp_%_n,F,zero,2018,2,0.3,
POP,Prop_1dp_%_n,F,zero,2019,2,0.3,
POP,Prop_1dp_%_n,F,zero,2020,2,0.3,
POP,Prop_1dp_%_n,F,zero,2021,2,0.2,
POP,Prop_1dp_%_n,F,zero,2022,2,0.2,
POP,Prop_1dp_%_n,F,1,2000,2,0.3,
POP,Prop_1dp_%_n,F,1,2001,2,0.4,
POP,Prop_1dp_%_n,F,1,2002,2,0.3,
POP,Prop_1dp_%_n,F,1,2003,2,0.3,
POP,Prop_1dp_%_n,F,1,2004,2,0.3,
POP,Prop_1dp_%_n,F,1,2005,2,0.3,
POP,Prop_1dp_%_n,F,1,2006,2,0.2,
POP,Prop_1dp_%_n,F,1,2007,2,0.3,
POP,Prop_1dp_%_n,F,1,2008,2,0.3,
POP,Prop_1dp_%_n,F,1,2009,2,0.3,
POP,Prop_1dp_%_n,F,1,2010,2,0.3,
POP,Prop_1dp_%_n,F,1,2011,2,0.3,
POP,Prop_1dp_%_n,F,1,2012,2,0.4,
POP,Prop_1dp_%_n,F,1,2013,2,0.4,
POP,Prop_1dp_%_n,F,1,2014,2,0.3,
POP,Prop_1dp_%_n,F,1,2015,2,0.4,
POP,Prop_1dp_%_n,F,1,2016,2,0.4,
POP,Prop_1dp_%_n,F,1,2017,2,0.4,
POP,Prop_1dp_%_n,F,1,2018,2,0.3,
POP,Prop_1dp_%_n,F,1,2019,2,0.3,
POP,Prop_1dp_%_n,F,1,2020,2,0.3,
POP,Prop_1dp_%_n,F,1,2021,2,0.3,
POP,Prop_1dp_%_n,F,1,2022,2,0.2,
POP,Prop_1dp_%_n,F,2,2000,2,0.4,
POP,Prop_1dp_%_n,F,2,2001,2,0.4,
POP,Prop_1dp_%_n,F,2,2002,2,0.4,
POP,Prop_1dp_%_n,F,2,2003,2,0.3,
POP,Prop_1dp_%_n,F,2,2004,2,0.3,
POP,Prop_1dp_%_n,F,2,2005,2,0.3,
POP,Prop_1dp_%_n,F,2,2006,2,0.3,
POP,Prop_1dp_%_n,F,2,2007,2,0.2,
POP,Prop_1dp_%_n,F,2,2008,2,0.3,
POP,Prop_1dp_%_n,F,2,2009,2,0.3,
POP,Prop_1dp_%_n,F,2,2010,2,0.3,
POP,Prop_1dp_%_n,F,2,2011,2,0.3,
POP,Prop_1dp_%_n,F,2,2012,2,0.4,
POP,Prop_1dp_%_n,F,2,2013,2,0.4,
POP,Prop_1dp_%_n,F,2,2014,2,0.4,
POP,Prop_1dp_%_n,F,2,2015,2,0.3,
POP,Prop_1dp_%_n,F,2,2016,2,0.4,
POP,Prop_1dp_%_n,F,2,2017,2,0.3,
POP,Prop_1dp_%_n,F,2,2018,2,0.4,
POP,Prop_1dp_%_n,F,2,2019,2,0.3,
POP,Prop_1dp_%_n,F,2,2020,2,0.3,
POP,Prop_1dp_%_n,F,2,2021,2,0.3,
POP,Prop_1dp_%_n,F,2,2022,2,0.3,
POP,Prop_1dp_%_n,F,3,2000,2,0.4,
POP,Prop_1dp_%_n,F,3,2001,2,0.4,
POP,Prop_1dp_%_n,F,3,2002,2,0.4,
POP,Prop_1dp_%_n,F,3,2003,2,0.4,
POP,Prop_1dp_%_n,F,3,2004,2,0.3,
POP,Prop_1dp_%_n,F,3,2005,2,0.3,
POP,Prop_1dp_%_n,F,3,2006,2,0.3,
POP,Prop_1dp_%_n,F,3,2007,2,0.3,
POP,Prop_1dp_%_n,F,3,2008,2,0.3,
POP,Prop_1dp_%_n,F,3,2009,2,0.3,
POP,Prop_1dp_%_n,F,3,2010,2,0.3,
POP,Prop_1dp_%_n,F,3,2011,2,0.3,
POP,Prop_1dp_%_n,F,3,2012,2,0.3,
POP,Prop_1dp_%_n,F,3,2013,2,0.4,
POP,Prop_1dp_%_n,F,3,2014,2,0.4,
POP,Prop_1dp_%_n,F,3,2015,2,0.4,
POP,Prop_1dp_%_n,F,3,2016,2,0.3,
POP,Prop_1dp_%_n,F,3,2017,2,0.4,
POP,Prop_1dp_%_n,F,3,2018,2,0.4,
POP,Prop_1dp_%_n,F,3,2019,2,0.4,
POP,Prop_1dp_%_n,F,3,2020,2,0.3,
POP,Prop_1dp_%_n,F,3,2021,2,0.3,
POP,Prop_1dp_%_n,F,3,2022,2,0.3,
POP,Prop_1dp_%_n,F,4,2000,2,0.5,
POP,Prop_1dp_%_n,F,4,2001,2,0.5,
POP,Prop_1dp_%_n,F,4,2002,2,0.4,
POP,Prop_1dp_%_n,F,4,2003,2,0.4,
POP,Prop_1dp_%_n,F,4,2004,2,0.4,
POP,Prop_1dp_%_n,F,4,2005,2,0.3,
POP,Prop_1dp_%_n,F,4,2006,2,0.3,
POP,Prop_1dp_%_n,F,4,2007,2,0.4,
POP,Prop_1dp_%_n,F,4,2008,2,0.3,
POP,Prop_1dp_%_n,F,4,2009,2,0.3,
POP,Prop_1dp_%_n,F,4,2010,2,0.4,
POP,Prop_1dp_%_n,F,4,2011,2,0.4,
POP,Prop_1dp_%_n,F,4,2012,2,0.4,
POP,Prop_1dp_%_n,F,4,2013,2,0.4,
POP,Prop_1dp_%_n,F,4,2014,2,0.4,
POP,Prop_1dp_%_n,F,4,2015,2,0.4,
POP,Prop_1dp_%_n,F,4,2016,2,0.4,
POP,Prop_1dp_%_n,F,4,2017,2,0.3,
POP,Prop_1dp_%_n,F,4,2018,2,0.4,
POP,Prop_1dp_%_n,F,4,2019,2,0.4,
POP,Prop_1dp_%_n,F,4,2020,2,0.3,
POP,Prop_1dp_%_n,F,4,2021,2,0.3,
POP,Prop_1dp_%_n,F,4,2022,2,0.3,
POP,Prop_1dp_%_n,F,5,2000,2,0.6,
POP,Prop_1dp_%_n,F,5,2001,2,0.5,
POP,Prop_1dp_%_n,F,5,2002,2,0.5,
POP,Prop_1dp_%_n,F,5,2003,2,0.4,
POP,Prop_1dp_%_n,F,5,2004,2,0.4,
POP,Prop_1dp_%_n,F,5,2005,2,0.4,
POP,Prop_1dp_%_n,F,5,2006,2,0.3,
POP,Prop_1dp_%_n,F,5,2007,2,0.4,
POP,Prop_1dp_%_n,F,5,2008,2,0.4,
POP,Prop_1dp_%_n,F,5,2009,2,0.3,
POP,Prop_1dp_%_n,F,5,2010,2,0.3,
POP,Prop_1dp_%_n,F,5,2011,2,0.4,
POP,Prop_1dp_%_n,F,5,2012,2,0.4,
POP,Prop_1dp_%_n,F,5,2013,2,0.4,
POP,Prop_1dp_%_n,F,5,2014,2,0.4,
POP,Prop_1dp_%_n,F,5,2015,2,0.4,
POP,Prop_1dp_%_n,F,5,2016,2,0.4,
POP,Prop_1dp_%_n,F,5,2017,2,0.5,
POP,Prop_1dp_%_n,F,5,2018,2,0.3,
POP,Prop_1dp_%_n,F,5,2019,2,0.4,
POP,Prop_1dp_%_n,F,5,2020,2,0.3,
POP,Prop_1dp_%_n,F,5,2021,2,0.4,
POP,Prop_1dp_%_n,F,5,2022,2,0.3,
POP,Prop_1dp_%_n,F,6,2000,2,0.6,
POP,Prop_1dp_%_n,F,6,2001,2,0.6,
POP,Prop_1dp_%_n,F,6,2002,2,0.5,
POP,Prop_1dp_%_n,F,6,2003,2,0.5,
POP,Prop_1dp_%_n,F,6,2004,2,0.4,
POP,Prop_1dp_%_n,F,6,2005,2,0.4,
POP,Prop_1dp_%_n,F,6,2006,2,0.4,
POP,Prop_1dp_%_n,F,6,2007,2,0.3,
POP,Prop_1dp_%_n,F,6,2008,2,0.3,
POP,Prop_1dp_%_n,F,6,2009,2,0.4,
POP,Prop_1dp_%_n,F,6,2010,2,0.3,
POP,Prop_1dp_%_n,F,6,2011,2,0.3,
POP,Prop_1dp_%_n,F,6,2012,2,0.4,
POP,Prop_1dp_%_n,F,6,2013,2,0.4,
POP,Prop_1dp_%_n,F,6,2014,2,0.4,
POP,Prop_1dp_%_n,F,6,2015,2,0.4,
POP,Prop_1dp_%_n,F,6,2016,2,0.4,
POP,Prop_1dp_%_n,F,6,2017,2,0.4,
POP,Prop_1dp_%_n,F,6,2018,2,0.5,
POP,Prop_1dp_%_n,F,6,2019,2,0.3,
POP,Prop_1dp_%_n,F,6,2020,2,0.4,
POP,Prop_1dp_%_n,F,6,2021,2,0.3,
POP,Prop_1dp_%_n,F,6,2022,2,0.4,
POP,Prop_1dp_%_n,F,7,2000,2,0.6,
POP,Prop_1dp_%_n,F,7,2001,2,0.6,
POP,Prop_1dp_%_n,F,7,2002,2,0.6,
POP,Prop_1dp_%_n,F,7,2003,2,0.5,
POP,Prop_1dp_%_n,F,7,2004,2,0.5,
POP,Prop_1dp_%_n,F,7,2005,2,0.4,
POP,Prop_1dp_%_n,F,7,2006,2,0.4,
POP,Prop_1dp_%_n,F,7,2007,2,0.4,
POP,Prop_1dp_%_n,F,7,2008,2,0.3,
POP,Prop_1dp_%_n,F,7,2009,2,0.3,
POP,Prop_1dp_%_n,F,7,2010,2,0.4,
POP,Prop_1dp_%_n,F,7,2011,2,0.3,
POP,Prop_1dp_%_n,F,7,2012,2,0.3,
POP,Prop_1dp_%_n,F,7,2013,2,0.4,
POP,Prop_1dp_%_n,F,7,2014,2,0.4,
POP,Prop_1dp_%_n,F,7,2015,2,0.4,
POP,Prop_1dp_%_n,F,7,2016,2,0.4,
POP,Prop_1dp_%_n,F,7,2017,2,0.4,
POP,Prop_1dp_%_n,F,7,2018,2,0.4,
POP,Prop_1dp_%_n,F,7,2019,2,0.5,
POP,Prop_1dp_%_n,F,7,2020,2,0.3,
POP,Prop_1dp_%_n,F,7,2021,2,0.4,
POP,Prop_1dp_%_n,F,7,2022,2,0.3,
POP,Prop_1dp_%_n,F,8,2000,2,0.6,
POP,Prop_1dp_%_n,F,8,2001,2,0.6,
POP,Prop_1dp_%_n,F,8,2002,2,0.6,
POP,Prop_1dp_%_n,F,8,2003,2,0.6,
POP,Prop_1dp_%_n,F,8,2004,2,0.5,
POP,Prop_1dp_%_n,F,8,2005,2,0.5,
POP,Prop_1dp_%_n,F,8,2006,2,0.4,
POP,Prop_1dp_%_n,F,8,2007,2,0.4,
POP,Prop_1dp_%_n,F,8,2008,2,0.4,
POP,Prop_1dp_%_n,F,8,2009,2,0.3,
POP,Prop_1dp_%_n,F,8,2010,2,0.3,
POP,Prop_1dp_%_n,F,8,2011,2,0.4,
POP,Prop_1dp_%_n,F,8,2012,2,0.3,
POP,Prop_1dp_%_n,F,8,2013,2,0.3,
POP,Prop_1dp_%_n,F,8,2014,2,0.4,
POP,Prop_1dp_%_n,F,8,2015,2,0.4,
POP,Prop_1dp_%_n,F,8,2016,2,0.4,
POP,Prop_1dp_%_n,F,8,2017,2,0.4,
POP,Prop_1dp_%_n,F,8,2018,2,0.4,
POP,Prop_1dp_%_n,F,8,2019,2,0.4,
POP,Prop_1dp_%_n,F,8,2020,2,0.5,
POP,Prop_1dp_%_n,F,8,2021,2,0.3,
POP,Prop_1dp_%_n,F,8,2022,2,0.4,
POP,Prop_1dp_%_n,F,9,2000,2,0.6,
POP,Prop_1dp_%_n,F,9,2001,2,0.6,
POP,Prop_1dp_%_n,F,9,2002,2,0.6,
POP,Prop_1dp_%_n,F,9,2003,2,0.6,
POP,Prop_1dp_%_n,F,9,2004,2,0.6,
POP,Prop_1dp_%_n,F,9,2005,2,0.5,
POP,Prop_1dp_%_n,F,9,2006,2,0.5,
POP,Prop_1dp_%_n,F,9,2007,2,0.4,
POP,Prop_1dp_%_n,F,9,2008,2,0.4,
POP,Prop_1dp_%_n,F,9,2009,2,0.4,
POP,Prop_1dp_%_n,F,9,2010,2,0.3,
POP,Prop_1dp_%_n,F,9,2011,2,0.3,
POP,Prop_1dp_%_n,F,9,2012,2,0.4,
POP,Prop_1dp_%_n,F,9,2013,2,0.3,
POP,Prop_1dp_%_n,F,9,2014,2,0.3,
POP,Prop_1dp_%_n,F,9,2015,2,0.4,
POP,Prop_1dp_%_n,F,9,2016,2,0.4,
POP,Prop_1dp_%_n,F,9,2017,2,0.4,
POP,Prop_1dp_%_n,F,9,2018,2,0.3,
POP,Prop_1dp_%_n,F,9,2019,2,0.4,
POP,Prop_1dp_%_n,F,9,2020,2,0.4,
POP,Prop_1dp_%_n,F,9,2021,2,0.5,
POP,Prop_1dp_%_n,F,9,2022,2,0.3,
POP,Prop_1dp_%_n,F,10,2000,2,0.6,
POP,Prop_1dp_%_n,F,10,2001,2,0.6,
POP,Prop_1dp_%_n,F,10,2002,2,0.6,
POP,Prop_1dp_%_n,F,10,2003,2,0.6,
POP,Prop_1dp_%_n,F,10,2004,2,0.6,
POP,Prop_1dp_%_n,F,10,2005,2,0.6,
POP,Prop_1dp_%_n,F,10,2006,2,0.5,
POP,Prop_1dp_%_n,F,10,2007,2,0.5,
POP,Prop_1dp_%_n,F,10,2008,2,0.4,
POP,Prop_1dp_%_n,F,10,2009,2,0.4,
POP,Prop_1dp_%_n,F,10,2010,2,0.4,
POP,Prop_1dp_%_n,F,10,2011,2,0.3,
POP,Prop_1dp_%_n,F,10,2012,2,0.3,
POP,Prop_1dp_%_n,F,10,2013,2,0.4,
POP,Prop_1dp_%_n,F,10,2014,2,0.3,
POP,Prop_1dp_%_n,F,10,2015,2,0.3,
POP,Prop_1dp_%_n,F,10,2016,2,0.4,
POP,Prop_1dp_%_n,F,10,2017,2,0.4,
POP,Prop_1dp_%_n,F,10,2018,2,0.3,
POP,Prop_1dp_%_n,F,10,2019,2,0.3,
POP,Prop_1dp_%_n,F,10,2020,2,0.4,
POP,Prop_1dp_%_n,F,10,2021,2,0.4,
POP,Prop_1dp_%_n,F,10,2022,2,0.5,
POP,Prop_1dp_%_n,F,11,2000,2,0.6,
POP,Prop_1dp_%_n,F,11,2001,2,0.6,
POP,Prop_1dp_%_n,F,11,2002,2,0.6,
POP,Prop_1dp_%_n,F,11,2003,2,0.6,
POP,Prop_1dp_%_n,F,11,2004,2,0.6,
POP,Prop_1dp_%_n,F,11,2005,2,0.6,
POP,Prop_1dp_%_n,F,11,2006,2,0.6,
POP,Prop_1dp_%_n,F,11,2007,2,0.6,
POP,Prop_1dp_%_n,F,11,2008,2,0.5,
POP,Prop_1dp_%_n,F,11,2009,2,0.4,
POP,Prop_1dp_%_n,F,11,2010,2,0.4,
POP,Prop_1dp_%_n,F,11,2011,2,0.4,
POP,Prop_1dp_%_n,F,11,2012,2,0.3,
POP,Prop_1dp_%_n,F,11,2013,2,0.4,
POP,Prop_1dp_%_n,F,11,2014,2,0.4,
POP,Prop_1dp_%_n,F,11,2015,2,0.4,
POP,Prop_1dp_%_n,F,11,2016,2,0.3,
POP,Prop_1dp_%_n,F,11,2017,2,0.4,
POP,Prop_1dp_%_n,F,11,2018,2,0.4,
POP,Prop_1dp_%_n,F,11,2019,2,0.4,
POP,Prop_1dp_%_n,F,11,2020,2,0.3,
POP,Prop_1dp_%_n,F,11,2021,2,0.4,
POP,Prop_1dp_%_n,F,11,2022,2,0.4,
POP,Prop_1dp_%_n,F,12,2000,2,0.7,
POP,Prop_1dp_%_n,F,12,2001,2,0.6,
POP,Prop_1dp_%_n,F,12,2002,2,0.6,
POP,Prop_1dp_%_n,F,12,2003,2,0.6,
POP,Prop_1dp_%_n,F,12,2004,2,0.6,
POP,Prop_1dp_%_n,F,12,2005,2,0.6,
POP,Prop_1dp_%_n,F,12,2006,2,0.6,
POP,Prop_1dp_%_n,F,12,2007,2,0.6,
POP,Prop_1dp_%_n,F,12,2008,2,0.6,
POP,Prop_1dp_%_n,F,12,2009,2,0.5,
POP,Prop_1dp_%_n,F,12,2010,2,0.4,
POP,Prop_1dp_%_n,F,12,2011,2,0.4,
POP,Prop_1dp_%_n,F,12,2012,2,0.4,
POP,Prop_1dp_%_n,F,12,2013,2,0.3,
POP,Prop_1dp_%_n,F,12,2014,2,0.4,
POP,Prop_1dp_%_n,F,12,2015,2,0.4,
POP,Prop_1dp_%_n,F,12,2016,2,0.4,
POP,Prop_1dp_%_n,F,12,2017,2,0.3,
POP,Prop_1dp_%_n,F,12,2018,2,0.4,
POP,Prop_1dp_%_n,F,12,2019,2,0.4,
POP,Prop_1dp_%_n,F,12,2020,2,0.4,
POP,Prop_1dp_%_n,F,12,2021,2,0.3,
POP,Prop_1dp_%_n,F,12,2022,2,0.4,
POP,Prop_1dp_%_n,F,13,2000,2,0.6,
POP,Prop_1dp_%_n,F,13,2001,2,0.7,
POP,Prop_1dp_%_n,F,13,2002,2,0.6,
POP,Prop_1dp_%_n,F,13,2003,2,0.6,
POP,Prop_1dp_%_n,F,13,2004,2,0.6,
POP,Prop_1dp_%_n,F,13,2005,2,0.6,
POP,Prop_1dp_%_n,F,13,2006,2,0.6,
POP,Prop_1dp_%_n,F,13,2007,2,0.6,
POP,Prop_1dp_%_n,F,13,2008,2,0.6,
POP,Prop_1dp_%_n,F,13,2009,2,0.6,
POP,Prop_1dp_%_n,F,13,2010,2,0.5,
POP,Prop_1dp_%_n,F,13,2011,2,0.4,
POP,Prop_1dp_%_n,F,13,2012,2,0.4,
POP,Prop_1dp_%_n,F,13,2013,2,0.4,
POP,Prop_1dp_%_n,F,13,2014,2,0.3,
POP,Prop_1dp_%_n,F,13,2015,2,0.4,
POP,Prop_1dp_%_n,F,13,2016,2,0.4,
POP,Prop_1dp_%_n,F,13,2017,2,0.4,
POP,Prop_1dp_%_n,F,13,2018,2,0.3,
POP,Prop_1dp_%_n,F,13,2019,2,0.4,
POP,Prop_1dp_%_n,F,13,2020,2,0.4,
POP,Prop_1dp_%_n,F,13,2021,2,0.4,
POP,Prop_1dp_%_n,F,13,2022,2,0.3,
POP,Prop_1dp_%_n,F,14,2000,2,0.6,
POP,Prop_1dp_%_n,F,14,2001,2,0.6,
POP,Prop_1dp_%_n,F,14,2002,2,0.7,
POP,Prop_1dp_%_n,F,14,2003,2,0.6,
POP,Prop_1dp_%_n,F,14,2004,2,0.6,
POP,Prop_1dp_%_n,F,14,2005,2,0.6,
POP,Prop_1dp_%_n,F,14,2006,2,0.6,
POP,Prop_1dp_%_n,F,14,2007,2,0.6,
POP,Prop_1dp_%_n,F,14,2008,2,0.6,
POP,Prop_1dp_%_n,F,14,2009,2,0.6,
POP,Prop_1dp_%_n,F,14,2010,2,0.6,
POP,Prop_1dp_%_n,F,14,2011,2,0.5,
POP,Prop_1dp_%_n,F,14,2012,2,0.4,
POP,Prop_1dp_%_n,F,14,2013,2,0.4,
POP,Prop_1dp_%_n,F,14,2014,2,0.4,
POP,Prop_1dp_%_n,F,14,2015,2,0.3,
POP,Prop_1dp_%_n,F,14,2016,2,0.4,
POP,Prop_1dp_%_n,F,14,2017,2,0.4,
POP,Prop_1dp_%_n,F,14,2018,2,0.4,
POP,Prop_1dp_%_n,F,14,2019,2,0.3,
POP,Prop_1dp_%_n,F,14,2020,2,0.4,
POP,Prop_1dp_%_n,F,14,2021,2,0.4,
POP,Prop_1dp_%_n,F,14,2022,2,0.4,
POP,Prop_1dp_%_n,F,15,2000,2,0.6,
POP,Prop_1dp_%_n,F,15,2001,2,0.6,
POP,Prop_1dp_%_n,F,15,2002,2,0.6,
POP,Prop_1dp_%_n,F,15,2003,2,0.7,
POP,Prop_1dp_%_n,F,15,2004,2,0.6,
POP,Prop_1dp_%_n,F,15,2005,2,0.6,
POP,Prop_1dp_%_n,F,15,2006,2,0.6,
POP,Prop_1dp_%_n,F,15,2007,2,0.6,
POP,Prop_1dp_%_n,F,15,2008,2,0.6,
POP,Prop_1dp_%_n,F,15,2009,2,0.6,
POP,Prop_1dp_%_n,F,15,2010,2,0.6,
POP,Prop_1dp_%_n,F,15,2011,2,0.5,
POP,Prop_1dp_%_n,F,15,2012,2,0.5,
POP,Prop_1dp_%_n,F,15,2013,2,0.4,
POP,Prop_1dp_%_n,F,15,2014,2,0.4,
POP,Prop_1dp_%_n,F,15,2015,2,0.4,
POP,Prop_1dp_%_n,F,15,2016,2,0.3,
POP,Prop_1dp_%_n,F,15,2017,2,0.4,
POP,Prop_1dp_%_n,F,15,2018,2,0.4,
POP,Prop_1dp_%_n,F,15,2019,2,0.4,
POP,Prop_1dp_%_n,F,15,2020,2,0.3,
POP,Prop_1dp_%_n,F,15,2021,2,0.4,
POP,Prop_1dp_%_n,F,15,2022,2,0.4,
POP,Prop_1dp_%_n,F,16,2000,2,0.6,
POP,Prop_1dp_%_n,F,16,2001,2,0.6,
POP,Prop_1dp_%_n,F,16,2002,2,0.6,
POP,Prop_1dp_%_n,F,16,2003,2,0.6,
POP,Prop_1dp_%_n,F,16,2004,2,0.7,
POP,Prop_1dp_%_n,F,16,2005,2,0.6,
POP,Prop_1dp_%_n,F,16,2006,2,0.6,
POP,Prop_1dp_%_n,F,16,2007,2,0.6,
POP,Prop_1dp_%_n,F,16,2008,2,0.6,
POP,Prop_1dp_%_n,F,16,2009,2,0.6,
POP,Prop_1dp_%_n,F,16,2010,2,0.6,
POP,Prop_1dp_%_n,F,16,2011,2,0.6,
POP,Prop_1dp_%_n,F,16,2012,2,0.5,
POP,Prop_1dp_%_n,F,16,2013,2,0.5,
POP,Prop_1dp_%_n,F,16,2014,2,0.4,
POP,Prop_1dp_%_n,F,16,2015,2,0.4,
POP,Prop_1dp_%_n,F,16,2016,2,0.4,
POP,Prop_1dp_%_n,F,16,2017,2,0.3,
POP,Prop_1dp_%_n,F,16,2018,2,0.3,
POP,Prop_1dp_%_n,F,16,2019,2,0.4,
POP,Prop_1dp_%_n,F,16,2020,2,0.4,
POP,Prop_1dp_%_n,F,16,2021,2,0.3,
POP,Prop_1dp_%_n,F,16,2022,2,0.4,
POP,Prop_1dp_%_n,F,17,2000,2,0.7,
POP,Prop_1dp_%_n,F,17,2001,2,0.6,
POP,Prop_1dp_%_n,F,17,2002,2,0.6,
POP,Prop_1dp_%_n,F,17,2003,2,0.6,
